"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32"
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,117075324,0.694413182560921,1,22,2,5,1,2,1,0,1,1,0,0,1,4,4,4,1,4,3,1,1,1,1,2,2,,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,2,2,,,,2,1,2,,2,1,3,2,,2,,2,2,,,,,1,2,1,2,,,2,1,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,2,,1,2,1,1,1,1,2,2,1,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,145365104,1.09628317091489,1,70,1,3,2,2,0,0,0,0,1,0,4,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,1,2,2,,,,,,,,,,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,4,2,,1,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,140995117,0.988883746105424,1,31,1,1,2,2,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,1,6,1,2,2,2,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,2,,2,1,1,1,1,2,2,2,1,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,136797194,0.278009421740826,1,70,1,5,1,2,0,0,0,0,1,0,2,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,1,2,1,2,2,2,3,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,8,,5,1,2,2,,,,,,,,,1,2,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,3,,2,,,2,2,,1,2,,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,209692488,0.600102304768184,1,39,3,5,1,2,1,0,1,1,0,1,1,4,4,4,1,1,3,1,1,1,1,2,1,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,1,2,,2,,2,2,2,2,2,,,2,3,3,4,1,2,2,2,1,1,1,,1,2,,2,,2,,2,1,1,1,,,1,1,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,2,,2,1,1,1,1,2,2,1,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,151949766,0.748471360365723,2,60,2,2,1,2,1,0,1,0,0,0,1,1,4,4,0,4,3,1,1,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,2,,2,2,2,,,2,4,1,1,1,2,2,2,2,2,,1,2,2,,2,,2,,2,2,,,,,1,2,1,2,,,1,1,,1,2,1,2,,,1,1,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,1,2,,2,1,,1,1,3,,1,1,2,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,140611664,0.694413182560921,1,18,2,5,2,2,1,0,1,1,0,0,4,1,4,4,0,4,2,1,1,1,1,3,1,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,2,2,,,,2,2,,4,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,1,2,1,2,,,2,2,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,2,,2,1,,1,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,199217509,2.19763396640064,1,23,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,1,2,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,2,3,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,1,1,2,2,2,1,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,187561007,0.28788675783935,1,72,1,5,1,1,1,0,1,0,0,0,4,1,4,4,0,4,2,1,2,2,1,3,3,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,5,2,,,,2,2,,4,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,1,2,1,2,,,1,2,,2,,,,,,4,0,1,,,,,,,,,,,,,,1,,8,1,,2,,,2,2,,1,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,162453864,0.629675020807814,2,38,2,5,1,2,1,0,1,0,1,0,4,4,4,1,0,1,2,1,1,2,2,1,4,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,2,1,2,,,,2,2,,4,1,1,2,2,,1,2,1,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,1,1,2,,,1,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,3,1,1,2,2,,2,1,,1,2,,2,2,2,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,176169080,0.490050635575489,1,76,1,5,2,1,0,0,0,0,1,0,4,5,5,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,3,2,,2,,1,,1,2,2,,,,2,1,5,3,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,3,3,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,1,,2,1,,2,,,8,2,,1,2,,2,2,2,,,,,1,1,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,206794783,2.05000309004473,2,15,1,3,1,1,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,3,,2,,,,1,2,2,,2,,2,,2,2,2,,,1,2,1,1,1,2,2,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,2,2,2,,2,1,,1,1,2,,1,1,1,2,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,143236145,1.14880291841276,2,16,2,1,2,1,0,0,0,0,0,0,4,3,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,1,2,1,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,1,2,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,2,2,2,2,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,4,1,4,,1,1,1,2,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,149627181,0.382934306137588,2,19,1,5,1,1,0,0,0,0,1,1,4,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,1,2,3,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,1,1,1,,,1,5,1,5,2,,,,,,,,,,,1,2,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,2,1,1,2,2,,2,2,1,2,1,1,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,8
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,206087635,0.912968417339692,1,70,1,5,2,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,1,5,2,,,,,,,,,,,2,,2,,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,2,1,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,184689573,0.705009063887271,1,39,2,3,2,2,1,0,1,0,1,1,4,4,4,4,0,3,3,0,1,2,2,3,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,1,,,2,1,1,1,1,2,2,3,2,2,,1,2,2,,2,,2,,2,1,2,2,,2,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,2,1,,2,,,1,2,,2,2,,2,1,,1,1,3,,1,2,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,119300627,2.18846618764124,2,21,2,5,1,2,0,0,0,0,1,1,2,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,1,2,1,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,1,,2,2,1,,,,3,2,4,1,2,2,,,,,,,,,1,2,2,,1,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,1,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,158589244,1.88624772671168,1,25,2,2,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,3,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,8,1,,1,,1,2,1,1,2,2,,2,1,,1,2,,1,1,1,2,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,198688720,2.13551919131959,1,20,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,0,1,,,,,,,,,,,,,,2,2,1,8,1,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,1,2,2,6
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,114606896,1.1352086602487,1,53,1,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,7,,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,1,2,,2,2,2,,,,,,,,,,,,,1,2,2,1,2,1,2,2,4
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,210217325,0.271048739699712,1,64,1,1,2,2,0,0,0,0,1,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,1,,,,,2,2,,2,,2,1,2,2,2,,,,2,1,1,1,1,1,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,149691699,1.06112534121197,1,21,2,4,1,1,1,0,1,0,0,0,1,4,4,4,0,4,3,1,1,2,1,2,1,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,1,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,2,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,197043568,0.374578999451828,1,64,1,5,2,2,1,0,1,0,1,0,4,4,1,4,0,2,2,1,1,2,1,2,4,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,1,6,1,5,1,2,2,2,2,2,,4,2,2,,1,2,2,,2,1,2,2,,1,2,,,,,,,,,2,1,1,2,,,1,2,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,2,1,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,159661641,1.71678836746813,2,26,2,5,1,2,1,0,1,1,0,1,4,4,4,4,0,2,1,1,1,1,2,4,4,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,2,2,1,1,2,2,2,2,2,,4,2,2,,1,1,3,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,8,2,,2,1,,1,2,,1,2,2,1,1,1,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,117456770,0.988883746105424,1,29,2,3,2,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,1,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,1,1,1,2,2,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,4,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,162753574,1.09628317091489,1,75,1,1,2,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,1,1,1,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,1,2,1,,,1,2,1,5,1,2,2,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,1,,2,1,,2,,,2,8,,1,8,,8,2,2,,,,,1,1,2,2,8,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,175373778,0.941577707908533,2,60,1,2,1,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,3,1,1,2,3,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,8,,5,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,0,1,,,,,,,,,,,,,,2,2,2,2,,2,,,4,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,1,8
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,111508072,2.13457454921686,1,42,1,2,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,1,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,2,1,1,2,2,2,2,1,1,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,191146836,0.506287254913444,1,60,1,2,1,1,0,0,0,0,0,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,1,1,2,2,,,,,,,,,2,,1,1,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,2,2,2,2,2,2,2,1,7,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,159060434,2.05000309004473,2,24,1,4,2,1,0,0,0,0,1,0,4,3,4,4,0,4,3,0,2,,,,,,,,,,2,1,1,2,1,2,1,2,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,1,2,2,,,2,2,1,5,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,1,2,2,2,2,2,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,1,2,,2,1,,3,1,3,,1,1,1,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,205456157,1.14148188657757,2,40,1,1,1,1,1,0,1,0,1,0,2,4,4,4,0,4,3,0,1,2,2,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,1,5,2,,,,2,2,,4,2,2,,2,,2,,1,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,2,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,182300558,1.16073918768573,1,31,1,1,1,1,0,0,0,0,0,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,1,2,2,1,2,3,1,3,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,4,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,2,,2,2,1,8,1,4,,2,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,155045839,0.989442110714854,1,42,1,3,1,2,0,0,0,0,1,0,2,3,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,7,,5,1,2,1,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,1,2,2,2,2,2,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,2,1,1,2,2,2,1,3,1,3,,1,2,2,2,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,201096434,0.341462753630255,2,29,3,5,1,1,1,0,1,0,1,0,4,4,4,4,0,1,1,1,1,2,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,1,,2,2,1,,,,2,1,1,1,1,1,2,2,2,,1,1,2,,1,1,1,1,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,1,1,2,2,1,,1,1,1,,1,1,2,1,2,2,1,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,205376446,0.904891127314159,1,48,1,5,1,2,0,0,0,0,0,0,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,3,1,2,2,1,2,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,8,,5,1,2,2,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,2,1,1,1,,2,,,8,2,,2,2,,2,2,1,3,1,3,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,145310852,0.271048739699712,2,74,3,5,2,2,1,0,1,0,0,0,4,4,1,4,0,2,3,1,1,2,2,4,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,2,,2,2,2,,,2,1,3,5,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,1,1,2,,,4,2,,2,,,,,,1,0,1,,,,,,,,,,,,,,1,,1,1,,1,,2,2,2,,1,2,,2,2,2,,,,,2,2,2,2,2,2,1,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,168693445,0.560522707299259,1,58,2,1,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,1,2,3,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,1,6,2,2,1,1,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,2,2,1,2,2,2,2,2,2,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,182459359,1.18970862265877,2,49,3,3,1,2,1,0,1,0,1,0,1,4,4,4,0,4,3,1,1,2,1,2,2,,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,2,1,2,,,,2,2,,1,2,2,,2,,2,,2,2,,,,,1,2,1,2,,,2,1,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,2,,1,,1,3,1,1,2,2,,2,1,,2,2,,1,2,1,1,1,2,2,2,1,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,171914747,0.690005024388707,2,32,2,3,1,1,1,0,1,0,1,0,4,1,4,4,0,2,2,1,2,2,2,2,2,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,2,1,2,2,,,,2,2,,4,2,2,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,1,2,1,2,,,1,2,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,2,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,173399968,0.898667772530082,2,61,1,1,1,1,1,0,1,0,1,0,4,1,4,4,0,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,1,,,2,1,1,4,1,1,1,,,,,,,,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,1,2,1,2,,,1,2,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,2,2,,2,,,2,2,,2,1,1,2,2,2,,,,,,,,,,,,,1,1,2,1,2,2,2,2,4
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,184052090,0.30248724473472,1,46,1,4,1,1,0,0,0,0,0,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,1,3,1,2,2,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,0,1,,,,,,,,,,,,,,2,2,2,1,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,176918971,0.58845232122757,2,17,2,3,1,1,0,0,0,0,0,0,2,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,1,3,1,2,2,,,,,,,,,2,,1,2,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,
2024,"Morocco","MAR","Middle East & North Africa (excluding high income)",27893979,112006805,0.349198260725386,2,72,1,3,2,1,0,0,0,0,1,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,1,1,2,2,1,2,3,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,1,,,2,2,1,4,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,2,2,,2,2,2,,,,,,,,,,,,,1,1,2,2,2,2,2,2,1
